StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q65_First Click,Q65_Last Click,Q65_Page Submit,Q65_Click Count,Q71,Q123,Q124,Q72,Q69_First Click,Q69_Last Click,Q69_Page Submit,Q69_Click Count,Q162,Q132_First Click,Q132_Last Click,Q132_Page Submit,Q132_Click Count,Q2,Q3,Q4,Q5,Q6,Q7,Q107_First Click,Q107_Last Click,Q107_Page Submit,Q107_Click Count,Q110,Q111,Q126,Q148,Q114_First Click,Q114_Last Click,Q114_Page Submit,Q114_Click Count,Q161,Q140_First Click,Q140_Last Click,Q140_Page Submit,Q140_Click Count,Q2,Q3,Q4,mistake,allocation_kw,allocation_lt,PROLIFIC_PID,SESSION_ID,STUDY_ID,round,hp_lt_1,hp_lt_2,hp_lt_3,hp_lt_4,hp_kw_1,hp_kw_2,hp_kw_3,memory_lt_-$4,memory_lt_$0,memory_lt_$2,memory_lt_$4,memory_kw_$0,memory_kw_$4,memory_kw_$6,memory_kw_$8,hp_kw_4,reasons_kw,reasons_lt,kw_first,attention_check,Q_DataPolicyViolations
2025-12-09 15:18:47,2025-12-09 15:30:19,0,,100,691,1,2025-12-09 15:30:19,R_5bJi7jnbb2EEVqa,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.008,0,"I believe this situation is similar to loaning a friend money to buy something that they want, but they are low on cash. Actually, it is more like giving them the money rather than a loan.","To me, this situation is like giving a donation at a store, such as taking the option to level up to the next dollar amount. For example, if my items cost a total of $19.25, and the self-check-out machine asks me if I want to donate 75 cents to round the total to twenty dollars.","To me, the situation is similar to avoiding making a decision. It's staying put. Which, actually, is making a decision. The decision to keep the status quo.",I think this situation is similar to stealing money out of someone's wallet.,11.081,11.081,18.389,1,"I chose to give $2.00 to the other participant so that both of us would have $6 each. That is the fair thing to do. Since the money amounts to a gift that neither of us worked to achieve, I think the fair idea would be to split the money evenly.",0,0,0.207,0,1,4,6,2,5,3,0,0,2.107,0,"This situation is similar to giving money to a friend to help cover the cost of something that the friend wants, but does not have enough money on them at the moment to buy it.","For me, this situation is the same as the previous one: that is, it is similar to giving money to a friend to help cover the cost of something that the friend wants, but does not have enough money on them at the moment to buy it.","For me, this situation is the same as the previous one: that is, it is similar to giving money to a friend to help cover the cost of something that the friend wants, but does not have enough money on them at the moment to buy it.",This is similar to staying the course and not choosing a side. It's keeping the status quo.,5.071,5.071,7.454,1,"I wanted the bonus to be given equally between the two participants. Because the money is a gift that wasn't worked to earn, I thought the fair way is the best choice.",0,0,0.207,0,53,1,1,0,6,6,62a720d11331233ff4d813d5,69383dd054f6919f9f18489b,6937e69e78cf183d05203ffa,1,$4,$2,$0,'-$4,$8,$6,$4,I think this situation is similar to stealing money out of someone's wallet.,"To me, the situation is similar to avoiding making a decision. It's staying put. Which, actually, is making a decision. The decision to keep the status quo.","To me, this situation is like giving a donation at a store, such as taking the option to level up to the next dollar amount. For example, if my items cost a total of $19.25, and the self-check-out machine asks me if I want to donate 75 cents to round the total to twenty dollars.","I believe this situation is similar to loaning a friend money to buy something that they want, but they are low on cash. Actually, it is more like giving them the money rather than a loan.",This is similar to staying the course and not choosing a side. It's keeping the status quo.,"For me, this situation is the same as the previous one: that is, it is similar to giving money to a friend to help cover the cost of something that the friend wants, but does not have enough money on them at the moment to buy it.","For me, this situation is the same as the previous one: that is, it is similar to giving money to a friend to help cover the cost of something that the friend wants, but does not have enough money on them at the moment to buy it.","This situation is similar to giving money to a friend to help cover the cost of something that the friend wants, but does not have enough money on them at the moment to buy it.",$0,"I wanted the bonus to be given equally between the two participants. Because the money is a gift that wasn't worked to earn, I thought the fair way is the best choice.","I chose to give $2.00 to the other participant so that both of us would have $6 each. That is the fair thing to do. Since the money amounts to a gift that neither of us worked to achieve, I think the fair idea would be to split the money evenly.",0,1,
2025-12-09 15:15:20,2025-12-09 15:31:18,0,,100,957,1,2025-12-09 15:31:19,R_2WAm6dbBKjyzO81,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.015,0,The reversal of what we have now. They will have $8 and I will have $4,We will both have $6.,I will have $12 dollars and my match will have $0,It will be the same as it is now. I will have $8 and my match will have $4,10.32,26.333,30.434,9,"I feel that as we are both doing the test together, we should both receive the same amouont of reward.",0,0,0.211,0,1,4,6,2,5,3,0,0,2.111,0,"The other participant will have $8 and I will Have $4. Which is the reversal of the start of the  previous scenario.
",We will both have $6.,"I will have  $12 and the other participant will have $0
",It will be the same as the previous scenario whereby I had $8 and the other participant had $4 to start with,5.183,15.039,17.73,12,I believe as we are both doing the test together we should be rewarded equally,0,0,0.22,0,62,2,,1,6,6,6096737b818f6637da9e995f,69383cf62f591454b2410fbe,6937e69e78cf183d05203ffa,1,$4,$2,'-$4,$0,$8,$6,$0,I will have $12 dollars and my match will have $0,It will be the same as it is now. I will have $8 and my match will have $4,We will both have $6.,The reversal of what we have now. They will have $8 and I will have $4,,,,,$4,,"I feel that as we are both doing the test together, we should both receive the same amouont of reward.",0,1,
2025-12-09 15:09:09,2025-12-09 15:31:42,0,,100,1353,1,2025-12-09 15:31:43,R_1qOpOtksFTvIqbS,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.004,0,Giving my money to charity and having nothing left for myself.,Donating a small portion of money to someone in need such as an organization that helps animals.,Buying a coffee when I didnt have the money to do so.,Not giving anything for a group gift. ,18.731,21.675,24.622,2,I know this will give us both an equal amount of $6 each. I would hope someone would be fair if their decision affected my payment. ,0,0,0.206,0,1,4,6,2,5,3,0,0,2.122,0,Splitting an appetizer.,Paying towards someones meal.,Paying for someones entire meal.,Getting free coffee and not paying it forward. ,4.59,7.21,7.838,2,I believe this to be fair for both of us and I would feel guilty doing more or less. ,0,0,0.204,0,39,1,4,0,6,6,66c3578812da7fda730611d2,69383b84f970a87384ce6bf0,6937e69e78cf183d05203ffa,1,$4,$2,'-$4,$0,$6,$4,$8,Buying a coffee when I didnt have the money to do so.,Not giving anything for a group gift. ,Donating a small portion of money to someone in need such as an organization that helps animals.,Giving my money to charity and having nothing left for myself.,Getting free coffee and not paying it forward. ,Paying towards someones meal.,Splitting an appetizer.,Paying for someones entire meal.,$0,I believe this to be fair for both of us and I would feel guilty doing more or less. ,I know this will give us both an equal amount of $6 each. I would hope someone would be fair if their decision affected my payment. ,1,1,
2025-12-09 15:17:58,2025-12-09 15:32:27,0,,100,868,1,2025-12-09 15:32:27,R_3P7s07gui0B7uBW,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.106,0,Asking for money for a bag of chips,Giving it to them so they can get a drink from the vending machine,So they can finish paying for their meal,Them asking for money for alcohol and I say no,28.927,28.927,31.844,1,I didn't feel comfortable taking from them but I also didn't want to give them anything.,0,0,0.209,0,1,4,6,2,5,3,0,0,2.109,0,Giving them money to buy a certain game,Giving a tip at a resturant,Paying for gas to fill your lawn mower,An April Fools prank,17.764,17.764,22.524,1,I want the majority and 10 and 2 made the number seem more acceptable to give,0,0,0.207,0,25,2,,0,10,8,679032d7919ecf9731e95358,69383d9bb6aae04715d557ed,6937e69e78cf183d05203ffa,1,'-$4,$2,$4,$0,$8,$4,$6,Asking for money for a bag of chips,Them asking for money for alcohol and I say no,Giving it to them so they can get a drink from the vending machine,So they can finish paying for their meal,An April Fools prank,Giving a tip at a resturant,Paying for gas to fill your lawn mower,Giving them money to buy a certain game,$0,I want the majority and 10 and 2 made the number seem more acceptable to give,I didn't feel comfortable taking from them but I also didn't want to give them anything.,1,1,
2025-12-09 15:16:46,2025-12-09 15:33:18,0,,100,991,1,2025-12-09 15:33:18,R_2v7cfWxloyvU3kK,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.008,0,That would make my earnings less and my friends earning more for example if me and my friend receive profit and if we have an share agreement then this will relate to it.,It would mean that i keep to choose the money without any transfer and that my friend wont receive any equal profit.,This would also mean that both my friend and i receive an equal share of profit or earnings.,This would mean that I am taking his earnings to within my account and this could be due to debt repayment.,15.449,15.449,17.678,1,This would be reasonable as the other person gets an increase without me losing a lot from my amount.,0,0,0.219,0,1,4,6,2,5,3,0,0,2.014,0,This would mean that I don't want to give the other person any money.,This would mean that both mine and the other persons earning or profit received will be equal.,This would mean that i would still have a good amount with the other person getting a reasonable amount.,"This would mean that the other person will receive more while i get to keep less amount with me,",2.04,14.213,16.122,2,This would be reasonable as I still get to keep my amount by giving the other person a moderate amount.,0,0,0.212,0,23,1,50,0,9.5,7,68a83eface48a4e4cd943a38,69383d54125281bc708a39ec,6937e69e78cf183d05203ffa,1,$4,$0,$2,'-$4,$0,$6,$4,This would mean that I am taking his earnings to within my account and this could be due to debt repayment.,It would mean that i keep to choose the money without any transfer and that my friend wont receive any equal profit.,This would also mean that both my friend and i receive an equal share of profit or earnings.,That would make my earnings less and my friends earning more for example if me and my friend receive profit and if we have an share agreement then this will relate to it.,This would mean that I don't want to give the other person any money.,This would mean that i would still have a good amount with the other person getting a reasonable amount.,This would mean that both mine and the other persons earning or profit received will be equal.,"This would mean that the other person will receive more while i get to keep less amount with me,",$8,This would be reasonable as I still get to keep my amount by giving the other person a moderate amount.,This would be reasonable as the other person gets an increase without me losing a lot from my amount.,0,1,
2025-12-09 15:20:58,2025-12-09 15:33:23,0,,100,745,1,2025-12-09 15:33:23,R_8yfuHM39uSDF7Jw,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.009,0,When my husband and I go out for coffee we share the expense. If I pay I then draw the necessary amount from his bank account. ,Sending money to my son in Australia. It's always more than $2 but the principle is the same. ,I don't find it similar to anything. Transferring $0 dosen't make sense. ,Transferring $4 to my husband if he has paid for the coffee,14.059,44.777,47.767,5,So that we have $6 each. I like to be fair. ,0,0,0.217,0,1,4,6,2,5,3,0,0,2.017,0,Transferring money to ITV to enter one of their competitions.,Paying for a scratch card via my bank account. ,Paying a friend the $6 I owe her. ,I really don't find it similar to anything. Sorry. ,9.15,11.818,15.714,2,SO that the other player and I end up with the same amount at the end of this survey. ,0,0,0.215,0,77,2,,0,6,6,631a0681c984d1b17396ac55,69383e513fd4a76ee8cf6b01,6937e69e78cf183d05203ffa,1,'-$4,$2,$0,$4,$8,$4,$6,When my husband and I go out for coffee we share the expense. If I pay I then draw the necessary amount from his bank account. ,I don't find it similar to anything. Transferring $0 dosen't make sense. ,Sending money to my son in Australia. It's always more than $2 but the principle is the same. ,Transferring $4 to my husband if he has paid for the coffee,I really don't find it similar to anything. Sorry. ,Paying for a scratch card via my bank account. ,Paying a friend the $6 I owe her. ,Transferring money to ITV to enter one of their competitions.,$0,SO that the other player and I end up with the same amount at the end of this survey. ,So that we have $6 each. I like to be fair. ,0,1,
2025-12-09 15:14:51,2025-12-09 15:34:27,0,,100,1176,1,2025-12-09 15:34:28,R_3flSOtwtAxfo0E0,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.01,0,It is similar to cheating my own self for giving out almost all my bonus,This is a fair deal. It is just like sharing equally for everyone to be pleased,This is similar to going beyond showing love to my co worker more than myself,It is similar to keeping every praise to myself and not sharing the praise with other colleagues,2.927,6.019,11.369,3,It will allow everyone to have the same amount of bonus which is generally fair,0,0,0.216,0,1,4,6,2,5,3,0,0,2.013,0,I find it similar to ignoring the other participant and avoiding a partner for bonuses at work,I find it similar to showing appreciation to a team member but just offering something small,It is similar to working with team member and offering a token the person but not necessarily a good amount,This is very similar to sharing a glory with a co worker and not taking all the benefits to yourself,13.656,13.656,17.771,1,Giving part to the other participant shows how I care and believe the other participant also deserves to have a bonus,0,0,0.232,0,43,1,5,0,6,6,66ec5a47eb3b78d9de16a447,69383cdee95bd05f9dfd8281,6937e69e78cf183d05203ffa,1,'-$4,$2,$4,$0,$0,$4,$6,It is similar to cheating my own self for giving out almost all my bonus,It is similar to keeping every praise to myself and not sharing the praise with other colleagues,This is a fair deal. It is just like sharing equally for everyone to be pleased,This is similar to going beyond showing love to my co worker more than myself,I find it similar to ignoring the other participant and avoiding a partner for bonuses at work,I find it similar to showing appreciation to a team member but just offering something small,It is similar to working with team member and offering a token the person but not necessarily a good amount,This is very similar to sharing a glory with a co worker and not taking all the benefits to yourself,$8,Giving part to the other participant shows how I care and believe the other participant also deserves to have a bonus,It will allow everyone to have the same amount of bonus which is generally fair,1,1,
2025-12-09 15:14:55,2025-12-09 15:36:28,0,,100,1293,1,2025-12-09 15:36:29,R_2hTfiwbgqJ2F8jN,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.12,0,I think this is similar to how we morally should solve the problem - that would mean we both end up with the same amount and that is morally fair. ,This feels like when you donate to charity or give a gift to someone - it is a nice thing to do but it is slightly detrimental to yourself. ,This feels mean - its like stealing something or getting your own way in an underhanded manner.,"This is similar to how a lot of people act in day to day life - it doesn't impact them particularly negatively as they have been allocated some money, so its not nasty, but it is probably not the most generous way to behave either. Like when you choose not to pay extra for charity at a shop till- its not morally wrong, but its not necessarily the best thing to do either. ",12.708,12.708,13.926,1,"I wanted to do the right thing, and give them the amount they needed to be equal with me, but I really could do with the money, and I also felt that at least I wasn't giving them nothing or taking away from them. ",0,0,0.207,0,1,4,6,2,5,3,0,0,2.006,0,"It reminds me of when I pay my taxes, to be honest, because it feels like most of what I earn goes that way (which, I wouldn't mind, if I felt the government used them well).",It reminds me of when my twin sister and I used to get presents or prizes when we were younger - we were always expected to share equally.,"I suppose it is similar to when I give a gift to someone, as it feels like a generous amount to give.","It is similar to how most people would actually respond to the task. But it is also similar to receiving a gift - you wouldn't give away part of a gift, as this would be rude. ",2.091,9.011,10.794,5,"I was originally going to give them more, but I know how badly I need the money for Christmas, so I went to £2, but that didn't sit right (if they had been allocated something, I could justify giving them a small amount, but as they had been allocated nothing I couldn't justify this choice). So I gave the amount I would be happy with if it were the other way around. ",0,0,0.208,0,28,1,9,0,7,11.5,6028e8deb16a4524f12629de,69383ce9f35d32c8f857cf0a,6937e69e78cf183d05203ffa,1,$2,$4,'-$4,$0,$4,$6,$8,This feels mean - its like stealing something or getting your own way in an underhanded manner.,"This is similar to how a lot of people act in day to day life - it doesn't impact them particularly negatively as they have been allocated some money, so its not nasty, but it is probably not the most generous way to behave either. Like when you choose not to pay extra for charity at a shop till- its not morally wrong, but its not necessarily the best thing to do either. ",I think this is similar to how we morally should solve the problem - that would mean we both end up with the same amount and that is morally fair. ,This feels like when you donate to charity or give a gift to someone - it is a nice thing to do but it is slightly detrimental to yourself. ,"It is similar to how most people would actually respond to the task. But it is also similar to receiving a gift - you wouldn't give away part of a gift, as this would be rude. ","It reminds me of when I pay my taxes, to be honest, because it feels like most of what I earn goes that way (which, I wouldn't mind, if I felt the government used them well).",It reminds me of when my twin sister and I used to get presents or prizes when we were younger - we were always expected to share equally.,"I suppose it is similar to when I give a gift to someone, as it feels like a generous amount to give.",$0,"I was originally going to give them more, but I know how badly I need the money for Christmas, so I went to £2, but that didn't sit right (if they had been allocated something, I could justify giving them a small amount, but as they had been allocated nothing I couldn't justify this choice). So I gave the amount I would be happy with if it were the other way around. ","I wanted to do the right thing, and give them the amount they needed to be equal with me, but I really could do with the money, and I also felt that at least I wasn't giving them nothing or taking away from them. ",1,1,
2025-12-09 15:39:08,2025-12-09 15:39:35,0,,100,27,1,2025-12-09 15:39:36,R_3KvEQq13i5ZCclQ,,,,,,,anonymous,EN,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,65afcb52dc56fb2747b17fc3,693842912358b05f93c7ea41,6937e69e78cf183d05203ffa,1,$4,'-$4,$0,$2,$8,$4,$0,,,,,,,,,$6,,,,0,
2025-12-09 15:39:57,2025-12-09 15:40:22,0,,100,25,1,2025-12-09 15:40:23,R_2HgXMS3Ki19WoPA,,,,,,,anonymous,EN,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,676700ebaf4a1fdf1868d7c6,693842c0fe7e3c1ff464d8b3,6937e69e78cf183d05203ffa,1,'-$4,$4,$0,$2,$4,$6,$0,,,,,,,,,$8,,,,0,
2025-12-09 15:25:36,2025-12-09 15:40:29,0,,100,893,1,2025-12-09 15:40:29,R_5VOqKjE0789NfmV,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.008,0,Finding extra money on the ground and not knowing who it belonged to.  So I could not return it to the owner.,Doling out a sum of money equally between team members because they all participated in the job.,Knowing that I have more than enough money in the checkout line and donating a portion to someone else who appears to be in need.,"Being punished for something and losing out on a privilege as a result of doing wrong,",19.658,19.658,23.468,1,"I chose to keep the random allocation since this is previously determined and I am not inclined to change it.  Over time randomness equals out based on mathematical chance.  I would only change the allocation is I was the one who originally had control over the entire allocation process from beginning to end,",0,0,0.208,0,1,4,6,2,5,3,0,0,2.11,0,Dividing an inheritance equally between all children of the deceased parent.,Donating to a favorite charity of my choice after an unexpected windfall.,Not giving anything to someone who has committed a crime against or otherwise harmed another.,Seeing a child who wants a toy in the store but the parent cannot afford it.  A small gesture hoping to instill the pay if forward sentiment to that family.,8.652,14.167,24.672,3,"I am again not inclined to change the random allocation previously chosen.  Mathematically the randomness of decisions equals out over time.  If I controlled the allocations from beginning to end, then I would have changed the subsequent allocation for more equity over the entire task.",0,0,0.208,0,58,2,,0,12,8,67450946b04fde22747d21e2,69383f678eb60cb1fb91bd77,6937e69e78cf183d05203ffa,1,$0,$2,$4,'-$4,$6,$8,$0,"Being punished for something and losing out on a privilege as a result of doing wrong,",Finding extra money on the ground and not knowing who it belonged to.  So I could not return it to the owner.,Doling out a sum of money equally between team members because they all participated in the job.,Knowing that I have more than enough money in the checkout line and donating a portion to someone else who appears to be in need.,Not giving anything to someone who has committed a crime against or otherwise harmed another.,Seeing a child who wants a toy in the store but the parent cannot afford it.  A small gesture hoping to instill the pay if forward sentiment to that family.,Dividing an inheritance equally between all children of the deceased parent.,Donating to a favorite charity of my choice after an unexpected windfall.,$4,"I am again not inclined to change the random allocation previously chosen.  Mathematically the randomness of decisions equals out over time.  If I controlled the allocations from beginning to end, then I would have changed the subsequent allocation for more equity over the entire task.","I chose to keep the random allocation since this is previously determined and I am not inclined to change it.  Over time randomness equals out based on mathematical chance.  I would only change the allocation is I was the one who originally had control over the entire allocation process from beginning to end,",0,1,
2025-12-09 15:40:06,2025-12-09 15:40:43,0,,100,36,1,2025-12-09 15:40:43,R_8FQFqW4KCiY4K41,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,6771646f1ee26c2d2c0ce080,693842c5cbcf6d70c26f449c,6937e69e78cf183d05203ffa,1,'-$4,$2,$0,$4,$8,$4,$6,,,,,,,,,$0,,,,0,
2025-12-09 15:37:28,2025-12-09 15:43:17,0,,100,349,1,2025-12-09 15:43:17,R_2ZPPW9tN5QOZQnj,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.108,0,similar to when my friend buys me lunch and then i transfer the money afterwards to pay them back. ,Giving my child money to buy something from the shops,sharing finances equally with my parenter.,taking money from an innocent person,9.22,10.819,11.259,3,because I do not want to give any money but it would not be fair to take money from them either. ,0,0,0.203,0,1,4,6,2,5,3,0,0,2.018,0,Borrowing money from someone then paying them back at another time.,asking a friend to purchase something from you when out and about but you don't have any physical cash. ,asking someone to pick you up something on the way to meet them.,sharing finances equally and both paying for your own bills separately. ,5.206,6.244,7.76,2,I felt bad because they were allocated no money so i gave them some of mine to be nice.,0,0,0.203,0,35,1,5,0,9,8,644a4cace89b63c509a1e3df,69384233c7fc79685e505c4d,6937e69e78cf183d05203ffa,1,$4,$2,$0,'-$4,$8,$6,$4,taking money from an innocent person,sharing finances equally with my parenter.,Giving my child money to buy something from the shops,similar to when my friend buys me lunch and then i transfer the money afterwards to pay them back. ,sharing finances equally and both paying for your own bills separately. ,asking someone to pick you up something on the way to meet them.,asking a friend to purchase something from you when out and about but you don't have any physical cash. ,Borrowing money from someone then paying them back at another time.,$0,I felt bad because they were allocated no money so i gave them some of mine to be nice.,because I do not want to give any money but it would not be fair to take money from them either. ,0,1,
2025-12-09 15:38:31,2025-12-09 15:44:16,0,,100,345,1,2025-12-09 15:44:17,R_7D2g4IPub3HtIDM,,,,,,,anonymous,EN,1,,,1,1,3,0,0,3.241,0,A gift i guess?,its kinda of like a theft i suppose,nothing. i guess. just moving on and acceptance,maybe like giving a tip at a coffee shop or something,3.191,7.939,8.827,2,"why not? I'm here to make money, and if this maximizes my income, of course I'm going to do it. ",0,0,0.207,0,1,4,6,2,5,3,0,0,2.115,0,Same thing again. It feels like a gift to a stranger. I'm not sure what else it would be. ,it feels like nothing. just accepting the terms of the study or the status quo.,I guess it feels like a tax. maybe like an inheritance tax because neither of us did anything to deserve any amount. ,"Maybe the same thing as above, like an inheritance tax. ",18.408,21.391,22.298,5,Same. I am here to make money so of course I want to maximize my income. ,0,0,0.206,0,46,1,3,0,12,12,589fc07f1521230001ebf494,6938426a19ee9013142abc8c,6937e69e78cf183d05203ffa,1,$4,'-$4,$0,$2,$8,$0,$4,its kinda of like a theft i suppose,nothing. i guess. just moving on and acceptance,maybe like giving a tip at a coffee shop or something,A gift i guess?,it feels like nothing. just accepting the terms of the study or the status quo.,I guess it feels like a tax. maybe like an inheritance tax because neither of us did anything to deserve any amount. ,"Maybe the same thing as above, like an inheritance tax. ",Same thing again. It feels like a gift to a stranger. I'm not sure what else it would be. ,$6,Same. I am here to make money so of course I want to maximize my income. ,"why not? I'm here to make money, and if this maximizes my income, of course I'm going to do it. ",0,1,
2025-12-09 15:38:44,2025-12-09 15:44:39,0,,100,355,1,2025-12-09 15:44:39,R_3aXHq4pMoFPHILH,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.007,0,I find it similiar to giving money to a friend,Looking at my bank account,Looking at my bank account before payday,Giving money to a friend,3.416,9.695,10.777,4,I chose it because it seemed fair - did not want to take money from this person,0,0,0.205,0,1,4,6,2,5,3,0,0,2.013,0,Giving money to a friend,Giving money to a family member,My bank account,Giving money to a charity,2.006,2.006,2.948,1,It seemed like a fair amount to give,0,0,0.218,0,26,1,3,0,2.5,2.5,5e8fa37bf594d02a576c7a46,69384256ba4ccdd86859da43,6937e69e78cf183d05203ffa,1,$2,$0,'-$4,$4,$4,$6,$0,Looking at my bank account before payday,Looking at my bank account,I find it similiar to giving money to a friend,Giving money to a friend,My bank account,Giving money to a friend,Giving money to a family member,Giving money to a charity,$8,It seemed like a fair amount to give,I chose it because it seemed fair - did not want to take money from this person,0,1,
2025-12-09 15:36:37,2025-12-09 15:44:55,0,,100,497,1,2025-12-09 15:44:55,R_1MLDNZOoSeI0tDH,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.011,0,Splitting profit from a business deal.  Not equal but in accordance with percentages agreed upon.,It depends on if the other person deserved some of the money.  Or if was totally random.,This seems very greedy and unfair.,Selfless acts of kindness,0.321,17.793,19.251,12,So it would be even for both,0,0,0.208,0,1,4,6,2,5,3,0,0,2.109,0,Sharing lunch with classmates,Splitting anything evenly,Keeping all to yourself is selfish,Sharing profits from business,3.85,12.233,13.417,9,I split it evenly,0,0,0.208,0,54,1,4,0,6,6,61506c47ba993182b68a73d6,693841fae1c8c213b7431b39,6937e69e78cf183d05203ffa,1,$2,$0,'-$4,$4,$8,$4,$0,This seems very greedy and unfair.,It depends on if the other person deserved some of the money.  Or if was totally random.,Splitting profit from a business deal.  Not equal but in accordance with percentages agreed upon.,Selfless acts of kindness,Keeping all to yourself is selfish,Splitting anything evenly,Sharing profits from business,Sharing lunch with classmates,$6,I split it evenly,So it would be even for both,0,1,
2025-12-09 15:36:42,2025-12-09 15:45:01,0,,100,498,1,2025-12-09 15:45:01,R_3EddHmb1EZw7Be3,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.133,0,taking money from someone,not doing anything,giving a gift,giving a smaller gift,4.736,19.119,20.161,13,i chose this because i did not want to give nor receive,0,0,0.219,0,1,4,6,2,5,3,0,0,2.112,0,sharing half of my sandwich,eating all of my sandwich,sharing a portion of my sandwich,sharing most of my sandwich,3.425,7.968,9.259,7,I chose to share some with them because they did not receive any,0,0,0.208,0,54,1,20,0,8.5,8,67ee7da9117dd0baae454be2,693841fd81235f4e09d0cd43,6937e69e78cf183d05203ffa,1,'-$4,$0,$4,$2,$6,$0,$4,taking money from someone,not doing anything,giving a smaller gift,giving a gift,eating all of my sandwich,sharing a portion of my sandwich,sharing half of my sandwich,sharing most of my sandwich,$8,I chose to share some with them because they did not receive any,i chose this because i did not want to give nor receive,0,1,
2025-12-09 15:41:45,2025-12-09 15:45:42,0,,100,236,1,2025-12-09 15:45:42,R_8ni31PSND13N6OY,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.113,0,Paying for coffee,Being paid back for something,Giving someone money for parking,"Nothing in particular, if I'm honest!",1.643,8.554,9.167,14,"That way we'd both have $6, which seems the fairest approach",0,0,0.209,0,1,4,6,2,5,3,0,0,2.013,0,"Nothing, as it's a lack of action - I can't transfer £0",Paying for a beer,Paying for a snack,Paying for a coffee,1.375,1.375,2.301,1,"That way we both get equal amounts if chosen, which seems fair",0,0,0.218,0,37,2,,0,6,6,666355b585eb54794eb9f6c5,693843356e17b2ac292d8134,6937e69e78cf183d05203ffa,1,$4,'-$4,$2,$0,$0,$8,$6,Being paid back for something,"Nothing in particular, if I'm honest!",Giving someone money for parking,Paying for coffee,"Nothing, as it's a lack of action - I can't transfer £0",Paying for a coffee,Paying for a snack,Paying for a beer,$4,"That way we both get equal amounts if chosen, which seems fair","That way we'd both have $6, which seems the fairest approach",0,1,
2025-12-09 15:41:59,2025-12-09 15:46:26,0,,100,266,1,2025-12-09 15:46:27,R_8Dii5WmF8Bwg9VE,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.108,0,Stealing money from someone or a shop or something,Donating money,Lendig money,Being greedy,16.078,18.614,19.234,2,I felt bad keeping all the money but didn't feel like I should give them a lot when they already had $4,0,0,0.207,0,1,4,6,2,5,3,0,0,2.006,0,Lending money,Lending money,Donating mney,Being greedy,4.866,4.866,5.83,1,I decided to split the money equally as this felt like the fairest option,0,0,0.21,0,28,1,10,0,6,7,5d6d4596d01d750001a7c464,693842690be7956fe7ac401e,6937e69e78cf183d05203ffa,1,'-$4,$4,$2,$0,$4,$6,$8,Stealing money from someone or a shop or something,Being greedy,Lendig money,Donating money,Being greedy,Lending money,Lending money,Donating mney,$0,I decided to split the money equally as this felt like the fairest option,I felt bad keeping all the money but didn't feel like I should give them a lot when they already had $4,1,1,
2025-12-09 15:42:33,2025-12-09 15:47:05,0,,100,272,1,2025-12-09 15:47:06,R_8aCEA6EZQsLG3SR,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.12,0,$4,0,$2,'-$4,2.332,6.384,7.577,6,Just a random number,0,0,0.22,0,1,4,6,2,5,3,0,0,2.01,0,'-$4,'-$8,'-$6,0,1.944,5.666,6.277,3,random number,0,0,0.211,0,53,2,,1,6.5,5,65351fa84854d12a1bafa906,6938435eb2b2a7570613a2b7,6937e69e78cf183d05203ffa,1,'-$4,$0,$2,$4,$4,$8,$6,$4,0,$2,'-$4,0,'-$4,'-$6,'-$8,$0,random number,Just a random number,0,1,
