StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q181,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,Q210,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q211,Q215,Q213,Q214,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,treatment,round,transfer,story,story1tit,attention_check,Q_DataPolicyViolations
2025-12-02 16:19:33,2025-12-02 16:26:18,IP Address,,100,404,True,2025-12-02 16:26:18,R_8dj1YTvN3OLwOlz,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"James has recieved welfare aid from the government, but his neighbour Mark, who also applied for aid wasn't selected.  James now has a choice whether to keep all the money for himself, which he really needs, or give some to Mark.  ",0,0,3.108,0,11.646,15.459,22.944,2,I think it's only fair that the amount was halved.  I had the decision and decided it was the right thing to do. ,,,,,,,,,,48,Yes,10,0,6,63de5a3da0d14b3d32a134f8,692f118b42f06b72510e5a6e,692eb43c8ab737cd5f65d153,lt,1,2,4,The Aid Program,1,
2025-12-02 16:19:16,2025-12-02 16:26:19,IP Address,,100,422,True,2025-12-02 16:26:20,R_8kqdNLiKPqil1uJ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"A man who is struggling financially hears that he is eligible for government assistance, but when he goes to collect the money he meets someone else, who he knows, who is also struggling. This other person isn't eligible for assistance, and the first man is conflicted about whether to keep all of the money for himself or share some with the other person.",,,,,,,,,,0,0,2.11,0,8.093,8.093,9.683,1,"Because I am not struggling, and sharing equally seems the fairest option.",29,Yes,4000,0,6,66ab955e70fbb4f16f2ae0ec,692f1180117b179ca35312c7,692eb43c8ab737cd5f65d153,kw,1,6,4,The Aid Program,1,
2025-12-02 16:21:09,2025-12-02 16:26:21,IP Address,,100,312,True,2025-12-02 16:26:22,R_3COraKn2ezdOwYd,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve was team leader and got a bonus for exceeding performance goals.  He was given the option to contribute some of it to his teammate Max who contributed significantly, or he could keep all of it to himself.",,,,,,,,,,0,0,2.113,0,5.513,5.513,7.331,1,"I chose this allocation since most of us aren't going to get the bonus anyway so if I happen to be selected I would like to maximize how much I get out of it.  Basically, I am greedy.",36,Yes,1,0,12,67439be8ee2236a7c078d523,692f11ede6d9728b51500caf,692eb43c8ab737cd5f65d153,kw,1,0,2,The Splitting Decision,1,
2025-12-02 16:23:04,2025-12-02 16:26:27,IP Address,,100,202,True,2025-12-02 16:26:27,R_8salBwPlaCpgFkt,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"James was struggling to make ends meet and had run out of savings. 
He applied for financial assistance, and received an email to say he had been selected, but found his neighbour - also struggling - hadn't been. 
He faced a choice of helping or keeping the money for himself. ",,,,,,,,,,0,0,2.016,0,7.345,7.345,8.091,1,I think it's fair to split it evenly but giving myself a bit more than then,32,Yes,14,0,7,60da18693053b2c1d420085f,692f1263f0b32d6884a0f753,692eb43c8ab737cd5f65d153,kw,1,5,4,The Aid Program,1,
2025-12-02 16:23:01,2025-12-02 16:26:30,IP Address,,100,209,True,2025-12-02 16:26:31,R_8dYQ2P10PMxfWIi,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"After a few weeks, steve found out his team was getting a bonus, he was very happy, the director complimented him and said he could give some money to teammate Max. It was up to him to decide what to do.",0,0,3.016,0,9.187,19.201,23.615,8,"We both get half the money and its fair that way, as I was allocated 8 and they got 4. This way both of us get a decent amount.",,,,,,,,,,19,Yes,2,0,6,6773d461ae3f61f9e083f3df,692f122fdc3db12180eecaeb,692eb43c8ab737cd5f65d153,lt,1,2,2,The Splitting Decision,1,
2025-12-02 16:21:13,2025-12-02 16:26:36,IP Address,,100,322,True,2025-12-02 16:26:36,R_8mrthgesMc2ZrqT,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,i would keep the money for myself as i really needed it and although i feel bad for mark i may be able to help out when my finances are in a better position ,,,,,,,,,,0,0,2.009,0,13.503,17.182,19.397,2,since i was paired wiht this ohter person i decided to share the money equally ,33,Yes,15,0,6,66e9e541624883006cf3524c,692f11eb884be0f650f0a0d4,692eb43c8ab737cd5f65d153,kw,1,6,4,The Aid Program,1,
2025-12-02 16:23:08,2025-12-02 16:26:36,IP Address,,100,208,True,2025-12-02 16:26:37,R_7wGrzAlOGvNkCLp,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,James received financial aid while Mark did not.  James is considering giving some money to Mark.,,,,,,,,,,0,0,2.014,0,7.236,8.503,10.816,2,I wanted to be fair to each of us.  I think the best way to do this is to split the money equally.,58,Yes,5,0,6,56169e435c62cf000f822c76,692f12630bc94722f1fef87e,692eb43c8ab737cd5f65d153,kw,1,6,4,The Aid Program,1,
2025-12-02 16:20:50,2025-12-02 16:26:37,IP Address,,100,346,True,2025-12-02 16:26:37,R_8Lbg2CZ1P2u5qrm,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Steve and his team have earned a performance bonus for exceeding their sales target.  STeve can choose to keep the full bonus himself or share with his team mate Max as he also made a significant contribution to the overall success of the team,,,,,,,,,,0,0,2.13,0,7.407,11.415,19.676,5,i think sharing 50% is fair as you didn't have anything to start with so even the  50% is a profit,69,No,,0,6,6072c60712f88f017616ca75,692f11d8c5f65de505481799,692eb43c8ab737cd5f65d153,kw,1,6,2,The Splitting Decision,1,
2025-12-02 16:21:34,2025-12-02 16:26:37,IP Address,,100,302,True,2025-12-02 16:26:37,R_6YhRsYx1oNuB8Y0,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Steve is a team leader and has to decide how to split a performance bonus. He and his team worked very hard to exceed their sales target and he has to make a choice on whether to keep the bonus for himself or split it with teammates. ,0,0,3.115,0,4.944,4.944,15.048,1,"I just wanted to be fair to my partner, even though I do not know anything about them. ",,,,,,,,,,39,Yes,5,0,6,56d39b96da2aaa000dab6178,692f0f3c6bcec4ba364c699c,692eb43c8ab737cd5f65d153,lt,1,2,2,The Splitting Decision,1,
2025-12-02 16:21:56,2025-12-02 16:26:38,IP Address,,100,282,True,2025-12-02 16:26:39,R_7HLHWigCZz6uSV4,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve and Max worked hard to exceed their sale target. Steve, the team leader, was awarded a bonus... should he share with Max?",,,,,,,,,,0,0,2.008,0,2.858,4.324,5.885,2,I chose it because 6 is half of 12 and giving half would be fair.,24,Yes,5,0,6,657235b694db71c5aadcafe9,692f121ab549e2067d6075e6,692eb43c8ab737cd5f65d153,kw,1,6,2,The Splitting Decision,1,
2025-12-02 16:23:41,2025-12-02 16:26:44,IP Address,,100,183,True,2025-12-02 16:26:44,R_1tzk17yG0Rl4OdF,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"James applied and was approved to a government welfare agency because he was going through a rough financial patch. When he went to the agency, he learned that his neighbor Mark also applied but wasn't approved so now James is conflicted if he should split the funds with Mark.",,,,,,,,,,0,0,2.012,0,2.543,2.543,3.726,1,I thought it was a very fair allocation and it would be a nice gesture to share.,30,Yes,5,0,6,655f96e689f922fe983fed35,692f11dde36749bbb44765b0,692eb43c8ab737cd5f65d153,kw,1,6,4,The Aid Program,1,
2025-12-02 16:20:12,2025-12-02 16:26:47,IP Address,,100,395,True,2025-12-02 16:26:47,R_60TWnYD9n5KTTWF,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"James, who was struggling financially, wins some government aid. Upon collecting, he discovers that his friend and neighbor Mark had applied but was not selected, leaving him with a dilemma as to whether to keep all the money he really did need, or give some to a friend who was also in need.",0,0,3.127,0,8.645,26.023,45.702,3,It seemed like a fair thing to do to distribute the money equally. It is how I would want to be treated if roles were reversed.,,,,,,,,,,46,No,,0,6,62a15df1dd6fa394ea04f063,692f11b4e495a6fe8b9353bc,692eb43c8ab737cd5f65d153,lt,1,2,4,The Aid Program,1,
2025-12-02 16:23:23,2025-12-02 16:26:55,IP Address,,100,211,True,2025-12-02 16:26:55,R_2JeJSjKhS7pk6vT,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"GIven that Max made a signifucant contribution to the content of succes of the team, Steve should give a relevent and appropriate percentage of his bonus to Max. Without Max's input Steve may not have enjoyed his success and not had any bonus at all. ",,,,,,,,,,0,0,2.004,0,5.243,5.243,7.177,1,To be fair and to split almost evenly is the right and proper thing to do. Even if its not something that is returned. ,53,Yes,15,0,5.5,5e9ff19a308f2b1a83d82661,692f127274f69bca0bec851b,692eb43c8ab737cd5f65d153,kw,1,6.5,2,The Splitting Decision,1,
2025-12-02 16:12:24,2025-12-02 16:26:58,IP Address,,100,874,True,2025-12-02 16:26:59,R_7aWX9QspIH8OrJL,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,I think he should give 35% of the bonus to Max. It shows that he is a team player and willing to work with others ,0,0,3.136,0,15.785,22.7,24.281,4,I just thought that it was a fair option to give that amount. Its always better to give more around the holiday season. ,,,,,,,,,,34,Yes,8,0,4,6696cb900298e5e424ddbb00,692f0e65517c5cc232500c2c,692eb43c8ab737cd5f65d153,lt,1,4,2,The Splitting Decision,1,
2025-12-02 16:15:06,2025-12-02 16:27:00,IP Address,,100,714,True,2025-12-02 16:27:00,R_8V0CTcJgwkY9qtH,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"STEVES TEAM WAS AWARDED A PERFORMANCE BONUS.  AS TEAM LEADER STEVE WAS ALLOCATED THE BONUS, BUT COULD CHOOSE TO GIVE A PORTION TO HIS TEAMMATE IF HE SO WISHED.

STEVE HAD TO DECIDE IF HE WOULD KEEP THE FULL BONUS OR GIVE SOME TO MAX AS HE MADE A SIGNIFICANT CONTRIBUTION TO THE TEAMS SUCCESS.",0,0,3.133,0,58.122,58.122,72.752,1,BECAUSE STEVES TEAMMATE MADE A SIGNIFICANT CONTRIBUTION TO THE TEAMS SUCCESS!  IF IT WASN'T FOR MAX THE TEAM MAY NOT HAVE RECEIVED A PERFORMANCE BONUS.,,,,,,,,,,68,No,,0,4,5d812e3c613aa900188746a6,692f107a4531a2271a5abe0e,692eb43c8ab737cd5f65d153,lt,1,4,2,The Splitting Decision,1,
2025-12-02 16:19:26,2025-12-02 16:27:03,IP Address,,100,456,True,2025-12-02 16:27:03,R_3lrFg8ahKlU2u58,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"The story is about Steve, a team leader, whose team did very well on a project. Subsequently, Steve was told by his boss that the team earned a bonus for their great work and that the bonus was given to Steve, who could then choose to share it with his coworker Max, making Steve wonder if he should keep all the bonus for himself or share it with Max.",0,0,3.113,0,18.156,18.156,25.027,1,"I feel that it's always better to share fairly in situations where everyone pitched in equally. In this particular circumstance, I feel the other participant should get as much as me, which is why I sent them $2.",,,,,,,,,,66,Yes,6,0,6,5d9373b0e04970001ab482da,692f117a8495ee81c4555dfe,692eb43c8ab737cd5f65d153,lt,1,2,2,The Splitting Decision,1,
2025-12-02 16:22:19,2025-12-02 16:27:04,IP Address,,100,285,True,2025-12-02 16:27:04,R_3CUdW4odQFpqU2q,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Steve's team gets a bonus that he can optionally share with his teammate Max. Max significantly contributed to the success of the team,,,,,,,,,,0,0,2.109,0,6.251,6.251,9.83,1,"It is only fair. We both worked on this, and there would be no bonus without both of us.",68,No,,0,6,60f838095603e27ca51820a7,692f1231d732d2843478a915,692eb43c8ab737cd5f65d153,kw,1,6,2,The Splitting Decision,1,
2025-12-02 16:20:53,2025-12-02 16:27:05,IP Address,,100,371,True,2025-12-02 16:27:05,R_23TC02pBZm453DW,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Steve's team had been given a performance bonus which they had worked very hard for. The director had allocated the full bonus to Steve but also gave him the option to allocate a portion of it to his colleague Max who had also worked hard on the sales.,0,0,3.131,0,12.481,12.481,16.065,1,"If we have both contributed in an equal manner to a project, it is just an equitable to allocate the reward of the performance bonus equally among myself and the team. ",,,,,,,,,,30,Yes,9,0,6,5f0d610d72b0f27721ee3450,692f11dd90fc1d3b37fad9b5,692eb43c8ab737cd5f65d153,lt,1,2,2,The Splitting Decision,1,
2025-12-02 16:18:26,2025-12-02 16:27:14,IP Address,,100,527,True,2025-12-02 16:27:14,R_1ENyf3SCleNhW6J,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Steve  received a performance bonus and he has to decide if he wants to share it with his teammate Max ,0,0,3.012,0,24.945,38.871,44.049,8,"Because I think is fair to have 50/50, also I think is important to share and o for other what we would want them to do for us ",,,,,,,,,,37,Yes,9,0,6,613929236e3092c6bad219ab,692f114a87239c3a5124be7b,692eb43c8ab737cd5f65d153,lt,1,2,2,The Splitting Decision,1,
2025-12-02 16:23:10,2025-12-02 16:27:15,IP Address,,100,244,True,2025-12-02 16:27:15,R_2dLKY3Ykb8cimAz,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Steve was informed that he was going to receive a performance bonus which he could give a portion to his teammate who had contributed to the project. He didn't know what to do.,0,0,3.019,0,14.526,14.526,16.108,1,The participant and I have done the same amount of work so we should be paid the same.,,,,,,,,,,36,Yes,9,0,6,5c6cb10950281400017112be,692f1268fc758a673ceb3f97,692eb43c8ab737cd5f65d153,lt,1,2,2,The Splitting Decision,1,
2025-12-02 16:22:19,2025-12-02 16:27:26,IP Address,,100,306,True,2025-12-02 16:27:26,R_3LpSiVIU3n52KH2,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"James is receiving financial assistance from the government, but his neighbor Mark is not.",0,0,3.015,0,12.526,20.189,21.101,7,I chose it because I had more than the other participant,,,,,,,,,,25,Yes,6,0,7,661b08a7e0f98b7283c4d649,692f122d43ee0c55985a9577,692eb43c8ab737cd5f65d153,lt,1,1,4,The Aid Program,1,
2025-12-02 16:23:35,2025-12-02 16:27:48,IP Address,,100,252,True,2025-12-02 16:27:49,R_5G1bxTDNf3wvQtr,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,James was approved for financial assistance but his neighbor Mark was not. James is trying to decide whether to share the money with Mark.,0,0,3.117,0,19.734,29.208,29.661,6,I want to keep the money I have but I do not want to give anymore or take any from them.,,,,,,,,,,26,No,,1,8,6670d075dd8cc33c32272365,692f12813f4d3ff21513cccb,692eb43c8ab737cd5f65d153,lt,1,0,4,The Aid Program,1,
2025-12-02 16:22:26,2025-12-02 16:27:49,IP Address,,100,322,True,2025-12-02 16:27:49,R_8ENlykkIeRN772t,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"James and mark applied for cash help.  James application was successful , Mark wasnt.  James is fully entitled to keep the full amount",,,,,,,,,,0,0,2.008,0,12.09,12.09,14.077,1,because i want  as much as i feel comfortable to take,64,Yes,6,1,10,680ff97e33f78fe59de472da,692f123bf405e2ddc54ea26b,692eb43c8ab737cd5f65d153,kw,1,2,4,The Aid Program,1,
2025-12-02 16:18:27,2025-12-02 16:27:53,IP Address,,100,565,True,2025-12-02 16:27:53,R_7o45C2RHMuQZ2yR,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve, the team leader, was allocated a bonus because his team exceeded their sales target. He was awarded the full bonus but given the option to give a portion to his teammate, Max.",0,0,3.104,0,45.726,45.726,48.94,1,"It makes the final split even at $6, which is the most fair",,,,,,,,,,42,Yes,8,0,6,60d53f65d1f77cc84247be14,692f1136a90d676eedbe661a,692eb43c8ab737cd5f65d153,lt,1,2,2,The Splitting Decision,1,
2025-12-02 16:19:16,2025-12-02 16:27:59,IP Address,,100,523,True,2025-12-02 16:28:00,R_8G0KyZOERhHJSQG,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,James is in a financial rough patch and received an email confirming he has been selected for financial assistance. When going to collect he sees his neighbour Mark who did not receive assistance and is thinking about if he should share some money with Mark.,0,0,3.107,0,16.379,20.732,24.374,3,I need the money and i dont know the other participant,,,,,,,,,,48,Yes,15,0,10,5da760eae8174b001640d369,692f117c2e15ac952a49d7b4,692eb43c8ab737cd5f65d153,lt,1,-2,4,The Aid Program,1,
2025-12-02 16:24:39,2025-12-02 16:27:59,IP Address,,100,200,True,2025-12-02 16:28:00,R_18oWiNl3tEwXauZ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,James was struggling financially and had applied for aid. He recently found out he would receive all of the aid he applied for. His acquaintance Mark also applied for aid but was not funded. James is struggling to decide whether he should keep all of his aid for himself or should share some with Mark.,0,0,3.011,0,15.307,18.821,19.41,3,I wanted to make it fair. There was no reason for me to have more $ than the other person (unlike in the scenario I read where the money was funded to each (or not) for a reason.,,,,,,,,,,43,Yes,5,0,6,5e2f57e54b8a1a51cd14e73c,692f12c10039ecd69ac03457,692eb43c8ab737cd5f65d153,lt,1,2,4,The Aid Program,1,
2025-12-02 16:23:37,2025-12-02 16:27:59,IP Address,,100,262,True,2025-12-02 16:28:00,R_1pMPQbbc2moRgYN,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,James was going to receive money from the government to make ends meet and learns that Mark wasn't able to receive any. He questions whether he should give Mark some.,0,0,3.109,0,17.341,17.341,18.42,1,I am in need of money right now and I don't know who the other person is.,,,,,,,,,,30,Yes,8,0,10.5,66043087e6f547531945bb3f,692f127e95cf42c154c1c925,692eb43c8ab737cd5f65d153,lt,1,-2.5,4,The Aid Program,1,
2025-12-02 16:23:23,2025-12-02 16:28:03,IP Address,,100,280,True,2025-12-02 16:28:03,R_1VfnbYrJ8Ygdv6e,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve is left with a hard decision to choose to give a portion of his bonus to a subordinate, Max, who also contributed to the success. ",,,,,,,,,,0,0,2.014,0,12.65,12.65,13.683,1,So we both now have the same amount - $11. Otherwise I don't think that would be fair that we both have different amounts.,52,No,,0,11,666f5c8b54f3cb859fcd9706,692f1275d23d6053ff50d71c,692eb43c8ab737cd5f65d153,kw,1,1,2,The Splitting Decision,1,
2025-12-02 16:19:57,2025-12-02 16:28:04,IP Address,,100,487,True,2025-12-02 16:28:05,R_2ClGFT88Umxzg65,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,James was selected but not mark. Does james keep the money or split it with mark.,0,0,3.106,0,17.227,34.876,36.249,3,i feel like i deserved and needed the money more. I wanted to round my number to ten.,,,,,,,,,,25,Yes,4,0,10,614964ed4d5b9991b0fd700d,692f10aee178f5ad3ff6af4c,692eb43c8ab737cd5f65d153,lt,1,-2,4,The Aid Program,1,
2025-12-02 16:23:57,2025-12-02 16:28:16,IP Address,,100,258,True,2025-12-02 16:28:16,R_5O7Z9rlXHOA1WeQ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"A man name James was struggling with money. Luckily, he was eligible and selected to receive financial assistance from a government agency. He went to collect his money and saw his neighbor Mark who was not selected. It made James question whether he should share the money he really needs with someone who is also struggling, or if he should keep it for himself and take care of his own needs first.",0,0,3.015,0,23.313,23.313,24.467,1,"I want to split it in half. It's more fair that way. And yeah, your little story there touched on my heartstrings because I opened up prolific because I knew I was struggling to afford food every month. I wouldn't want the same for anyone else.",,,,,,,,,,29,No,,0,6,5fa0ec6d81b63717a99bcb31,692f1295ea25565cc77c198c,692eb43c8ab737cd5f65d153,lt,1,2,4,The Aid Program,1,
2025-12-02 16:22:35,2025-12-02 16:28:17,IP Address,,100,341,True,2025-12-02 16:28:17,R_5NxkPCiHgTx9rub,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"This is a story about a moral dilemma concerning the protagonist, James. In this story, James was struggling to make ends meet, and applied for government welfare, which was ultimately approved. When he went to collect his funds, he ran into a neighbor named Mark; Mark had applied for welfare also, but wasn't approved. James is trying to decide whether to offer Mark some of his welfare payout or not. ",0,0,3.009,0,35.209,44.288,45.83,2,I did this so that we'd have an equal amount of money.,,,,,,,,,,46,Yes,7,0,6,66d9e58669e2289d004271d2,692f1244e3570f7f9fa6fe53,692eb43c8ab737cd5f65d153,lt,1,2,4,The Aid Program,1,
2025-12-02 16:24:00,2025-12-02 16:28:21,IP Address,,100,261,True,2025-12-02 16:28:22,R_57kWXxVf1YAUoMN,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve and his team were awarded a performance bonus for reaching their sales goals and doing great work. Steve is the team leader and his boss gave him money that he could either keep for himself, or give a portion to his teammate Max who did a significant portion of the work. ",,,,,,,,,,0,0,2.008,0,9.447,16.308,17.673,2,I was just given money for no reason other than participating in the study which the other person is doing as well so why should we not get equal amounts?,52,Yes,4,0,6,676486b5f4d3f4c6181c2a53,692f12975e8c72ef2dccfb39,692eb43c8ab737cd5f65d153,kw,1,6,2,The Splitting Decision,1,
2025-12-02 16:23:45,2025-12-02 16:28:23,IP Address,,100,277,True,2025-12-02 16:28:23,R_6B4gHQ8IsJADF9a,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"James receives full government aid while his struggling neighbor Mark gets none, leaving James to decide whether to keep the money or share it.",,,,,,,,,,0,0,2.005,0,7.315,7.315,8.835,1,I don't want to share much and I believe it is more than enough. ,29,Yes,12,0,10,67324fcf484d2ddb46f50e43,692f12861ade8ec9915225cb,692eb43c8ab737cd5f65d153,kw,1,2,4,The Aid Program,1,
2025-12-02 16:24:10,2025-12-02 16:28:47,IP Address,,100,277,True,2025-12-02 16:28:47,R_6N8S0vwG4mUsBJj,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve and his team put in a lot of effort to exceeding their sales target and were awarded a bonus for doing so. Steve has to decide if he's going to allocate any amount of that bonus to the rest of team, especially Max, who contributed a lot. ",0,0,3.014,0,20.256,23.581,25.471,2,I took two dollars (which is half) from their allotment just because I need the extra money but didn't want to take all of it. ,,,,,,,,,,32,Yes,4,0,10,6413aba87406eb7adb732e82,692f12a5746653140a8993a3,692eb43c8ab737cd5f65d153,lt,1,-2,2,The Splitting Decision,1,
2025-12-02 16:24:50,2025-12-02 16:28:48,IP Address,,100,238,True,2025-12-02 16:28:48,R_5mAmIOlIKLCMDeh,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"An individual was awarded 100% of a performance bonus for a project. However, the person could choose to give some of it to a coworker who also contributed to the project.",,,,,,,,,,0,0,2.005,0,7.665,7.665,15.524,1,"I value honesty, justice, and fairness. It wouldn't seem fair for me to get all of the money; why would I not share it with the other person? I would hate to think of how disappointed they might be as well if they didn't receive anything and I received all of it. ",41,Yes,18,0,6,5e32cbad3db17e2868d1f41e,692f12cb6a07d7f343d1184b,692eb43c8ab737cd5f65d153,kw,1,6,2,The Splitting Decision,1,
2025-12-02 16:17:00,2025-12-02 16:28:56,IP Address,,100,715,True,2025-12-02 16:28:56,R_8RQVlVP4UoVifrr,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"After going through a rough patch and losing all his money James unexpectedly received welfare payments. After learning this, Mark felt guilty that his neighbour Mark, who had been in a similar situation, was denied similar help. Should he share his funds with Mark.. or not? ",0,0,3.023,0,16.063,24.834,38.804,2,"We have both been allocated funds. I do not want him/her to lose out. However, I believe if the situation was reversed, I would expect that I would expect them to do the same thing.",,,,,,,,,,70,No,,0,8,5b56f9602a4d0c0001aed3c4,692f10dadfbf1d1ec26e089c,692eb43c8ab737cd5f65d153,lt,1,0,4,The Aid Program,1,
2025-12-02 16:25:04,2025-12-02 16:28:58,IP Address,,100,234,True,2025-12-02 16:28:59,R_8u4FJeWeXuyU0Ol,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve's company has done well so Steve's boss promises him some money, suggesting that he might lioke to share some with his colleague.",,,,,,,,,,0,0,2.008,0,5.715,9.308,11.195,2,I would like to keep most of it for myself. I don't know the other participant and there is no reason to share any of it with them.,60,Yes,10,0,9,5d7fa4fd6eff6f001a16b4aa,692f12d66bcec4ba364c6a1e,692eb43c8ab737cd5f65d153,kw,1,3,2,The Splitting Decision,1,
2025-12-02 16:22:12,2025-12-02 16:29:03,IP Address,,100,411,True,2025-12-02 16:29:04,R_6QMBHRCAFsYfkjF,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve’s team earned a performance bonus, and as team leader he was given the full amount. He now has to decide whether to keep the entire bonus or share part of it with Max, who contributed significantly to the team’s success.",0,0,3.013,0,73.071,75.069,77.962,6,I chose to transfer $2 because it felt like a fair adjustment. It reduces the gap between our allocations while still reflecting the initial amounts we were given. This choice allowed both of us to end up with a more balanced outcome.,,,,,,,,,,63,Yes,10,0,6,67e18df3adc77c0702ba396b,692f121e117b179ca35312e0,692eb43c8ab737cd5f65d153,lt,1,2,2,The Splitting Decision,1,
2025-12-02 16:24:52,2025-12-02 16:29:07,IP Address,,100,254,True,2025-12-02 16:29:07,R_238hysLu9AXHsnG,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"James had financial troubles and was chosen to receive aid. When he went to collect it, he saw his neighbour, who wasn't chosen for aid, and was unsure whether to give him some of his aid. ",,,,,,,,,,0,0,2.009,0,7.797,15.135,16.16,3,I wanted to get most of the money but still give the other person a fair amount. I thought splitting it with me getting 7 dollars and them 5 dollars was very fair. We both get a decent amount of money from the decision. ,21,No,,0,7,641369c0277ac2301c2ec1bc,692f12cc18cfae3d8243825f,692eb43c8ab737cd5f65d153,kw,1,5,4,The Aid Program,1,
2025-12-02 16:26:39,2025-12-02 16:29:26,IP Address,,100,167,True,2025-12-02 16:29:27,R_834BlPV5TWk73WI,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Steve got a bonus for exceeding a sales target. He was given the option to split some of this with his teammate Max.,,,,,,,,,,0,0,2.008,0,3.827,6.792,7.898,2,A fair and equal split in the hope the colleague would do the same for me.,37,Yes,12,0,6,63d83159699573849ce28980,692f1337f375f895f0296041,692eb43c8ab737cd5f65d153,kw,1,6,2,The Splitting Decision,1,
